fold,protein,pearson,spearman,r2,rmse,mae
4,MSH6,0.3844265043735504,0.3621827259119356,0.14638805389404297,0.35313102708584904,0.27717503905296326
4,CD23,0.4431435465812683,0.34328799328424053,0.19597876071929932,0.8867413354089521,0.6298942565917969
4,GFAP,0.2889857292175293,0.21873656088882837,0.0834842324256897,0.39776818774064177,0.30863863229751587
4,SYNA,0.31370577216148376,0.1759842898357924,0.09801340103149414,0.2752208321558534,0.20714513957500458
4,Podoplanin,0.3009062111377716,0.18235138699132966,0.09010076522827148,0.9521642439092654,0.693236768245697
4,Vimentin,0.38256075978279114,0.26443570495421004,0.1460455060005188,0.40126721327393705,0.31075015664100647
4,CD47,0.33931872248649597,0.21809807210509727,0.11441868543624878,0.2229003488429888,0.16378465294837952
4,CD74,0.4824540615081787,0.4421908380883957,0.22976195812225342,0.7866195782884222,0.6362546682357788
4,SIRP,0.3388082981109619,0.2948320585410769,0.11430835723876953,0.24192741487779404,0.18918488919734955
4,Granzyme B,0.4932278096675873,0.26468119419218367,0.24259132146835327,0.5950490894423168,0.3839959502220154
4,IDH1,0.42095261812210083,0.2906610825349073,0.17602664232254028,0.2807319558995292,0.2154063880443573
4,MPO,0.6947323083877563,0.13832120879585028,0.46664655208587646,0.24377046370803598,0.13383282721042633
4,CD45,0.5636200904846191,0.28396179943564753,0.3176416754722595,0.32188683414000013,0.24047712981700897
4,CD21,0.35634806752204895,0.19943451547014462,0.12336277961730957,0.26596466954422054,0.20357096195220947
4,FIBR,0.539338231086731,0.22490201268829496,0.2904422879219055,0.1843523423772127,0.13338495790958405
4,C-KIT,0.48514819145202637,0.2930930415019668,0.2344110608100891,0.6256735033865233,0.4209167957305908
4,CD3e,0.5110132098197937,0.20846244869608743,0.25848060846328735,0.19977205705488355,0.13066276907920837
4,TOX,0.5779546499252319,0.27812263141302906,0.3334540128707886,0.33870929700462743,0.19599416851997375
4,PD-1,0.38552528619766235,0.19080804371511184,0.14808517694473267,0.16563405898349234,0.11559076607227325
4,PDGFR,0.4534255564212799,0.2714480634914163,0.2032696008682251,0.6246328706121411,0.4083324372768402
4,CD4,0.5545058846473694,0.2726925717211293,0.30732303857803345,0.25193861986146554,0.18738973140716553
4,MAP2,0.4710887372493744,0.360734476077533,0.22033649682998657,0.4389286387006838,0.3413812220096588
4,CD8,0.3034219443798065,0.1213378448363178,0.09075874090194702,0.32233190143977897,0.19660502672195435
4,MGMT,0.5263392925262451,0.27578084941306913,0.27677780389785767,0.3716906114457316,0.23969362676143646
4,CD38,0.39914336800575256,0.30510461650539417,0.15858149528503418,0.2881548265753574,0.22442977130413055
4,HLA-DR,0.5260277390480042,0.36985854010944375,0.2761930823326111,0.4162927877354862,0.30459335446357727
4,CD14,0.49848589301109314,0.3692688705372787,0.24752098321914673,0.41036242797933664,0.3166119158267975
4,ICOS,0.40043768286705017,0.23597028096282158,0.15994000434875488,0.20667123081149852,0.15001216530799866
4,Granzyme K,0.254626989364624,0.16107962662348208,0.06319087743759155,0.20321816361982256,0.16031230986118317
